Dia,ID do Produto,Nome do Produto,Preco Unitario, Quantidade Vendida,Estoque Inicial,Estoque Final,Promocoes,Dia da Semana,Evento Especial,Temperatura
2023-01-03,ID30,Bastão do Imperador,20.50,50,41,9,Não,Terça-feira,Nenhum,Verão,Não,27.0
2023-01-03,ID1,Rosa,15.50,50,41,9,Não,Terça-feira,Nenhum,Verão,Não,27.0
2023-01-03,ID2,Tulipa,20.75,40,31,9,Sim,Terça-feira,Nenhum,Verão,Não,27.0
2023-01-03,ID3,Lírio,30.00,60,51,9,Não,Terça-feira,Nenhum,Verão,Não,27.0
2023-01-03,ID4,Alstroemeria,25.00,30,21,9,Sim,Terça-feira,Nenhum,Verão,Não,27.0
2023-01-03,ID5,Lisianto,18.50,70,61,9,Não,Terça-feira,Nenhum,Verão,Não,27.0
2023-01-03,ID6,Girassol,22.00,50,41,9,Sim,Terça-feira,Nenhum,Verão,Não,27.0
2023-01-03,ID7,Orquídea,35.00,40,31,9,Não,Terça-feira,Nenhum,Verão,Não,27.0
2023-01-03,ID8,Bromélia,28.00,60,51,9,Sim,Terça-feira,Nenhum,Verão,Não,27.0
2023-01-03,ID9,Antúrio,20.00,50,41,9,Não,Terça-feira,Nenhum,Verão,Não,27.0
2023-01-03,ID10,Hortênsia,25.50,30,21,9,Sim,Terça-feira,Nenhum,Verão,Não,27.0
2023-01-04,ID1,Rosa,15.50,50,40,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID2,Tulipa,20.75,40,30,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID3,Lírio,30.00,60,50,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID4,Alstroemeria,25.00,30,20,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID5,Lisianto,18.50,70,60,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID6,Girassol,22.00,50,40,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID7,Orquídea,35.00,40,30,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID8,Bromélia,28.00,60,50,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID9,Antúrio,20.00,50,40,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID10,Hortênsia,25.50,30,20,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID11,Mini Rosa,15.00,70,60,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID12,Helicônia,32.00,50,40,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID13,Alpínias,27.00,40,30,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID14,Strelitzia,30.50,60,50,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID15,Bastão do Imperador,20.00,50,40,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID16,Rosa,16.00,45,35,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID17,Tulipa,21.00,35,25,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID18,Lírio,30.50,55,45,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID19,Alstroemeria,25.50,25,15,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID20,Lisianto,19.00,65,55,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID21,Girassol,22.50,45,35,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID22,Orquídea,35.50,35,25,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID23,Bromélia,28.50,55,45,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID24,Antúrio,20.50,45,35,10,Não,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-04,ID25,Hortênsia,26.00,25,15,10,Sim,Quarta-feira,Nenhum,Verão,Não,26.8
2023-01-05,ID26,Mini Rosa,15.50,70,59,11,Não,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID27,Helicônia,32.50,50,39,11,Sim,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID28,Alpínias,27.50,40,29,11,Não,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID29,Strelitzia,31.00,60,49,11,Sim,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID30,Bastão do Imperador,20.50,50,39,11,Não,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID1,Rosa,15.50,50,39,11,Não,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID2,Tulipa,20.75,40,29,11,Sim,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID3,Lírio,30.00,60,49,11,Não,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID4,Alstroemeria,25.00,30,19,11,Sim,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID5,Lisianto,18.50,70,59,11,Não,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID6,Girassol,22.00,50,39,11,Sim,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID7,Orquídea,35.00,40,29,11,Não,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID8,Bromélia,28.00,60,49,11,Sim,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID9,Antúrio,20.00,50,39,11,Não,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID10,Hortênsia,25.50,30,19,11,Sim,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID11,Mini Rosa,15.00,70,59,11,Não,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID12,Helicônia,32.00,50,39,11,Sim,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID13,Alpínias,27.00,40,29,11,Não,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID14,Strelitzia,30.50,60,49,11,Sim,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-05,ID15,Bastão do Imperador,20.00,50,39,11,Não,Quinta-feira,Nenhum,Verão,Não,27.2
2023-01-06,ID16,Rosa,16.00,45,33,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID17,Tulipa,21.00,35,23,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID18,Lírio,30.50,55,43,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID19,Alstroemeria,25.50,25,13,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID20,Lisianto,19.00,65,53,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID21,Girassol,22.50,45,33,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID22,Orquídea,35.50,35,23,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID23,Bromélia,28.50,55,43,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID24,Antúrio,20.50,45,33,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID25,Hortênsia,26.00,25,13,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID26,Mini Rosa,15.50,70,58,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID27,Helicônia,32.50,50,38,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID28,Alpínias,27.50,40,28,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID29,Strelitzia,31.00,60,48,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID30,Bastão do Imperador,20.50,50,38,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID1,Rosa,15.50,50,38,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID2,Tulipa,20.75,40,28,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID3,Lírio,30.00,60,48,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID4,Alstroemeria,25.00,30,18,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID5,Lisianto,18.50,70,58,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID6,Girassol,22.00,50,38,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID7,Orquídea,35.00,40,28,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID8,Bromélia,28.00,60,48,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID9,Antúrio,20.00,50,38,12,Não,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-06,ID10,Hortênsia,25.50,30,18,12,Sim,Sexta-feira,Nenhum,Verão,Não,26.9
2023-01-07,ID1,Rosa,15.50,50,37,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID2,Tulipa,20.75,40,27,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID3,Lírio,30.00,60,47,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID4,Alstroemeria,25.00,30,17,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID5,Lisianto,18.50,70,57,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID6,Girassol,22.00,50,37,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID7,Orquídea,35.00,40,27,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID8,Bromélia,28.00,60,47,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID9,Antúrio,20.00,50,37,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID10,Hortênsia,25.50,30,17,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID11,Mini Rosa,15.00,70,57,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID12,Helicônia,32.00,50,37,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID13,Alpínias,27.00,40,27,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID14,Strelitzia,30.50,60,47,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID15,Bastão do Imperador,20.00,50,37,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID16,Rosa,16.00,45,32,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID17,Tulipa,21.00,35,22,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID18,Lírio,30.50,55,42,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID19,Alstroemeria,25.50,25,12,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID20,Lisianto,19.00,65,52,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID21,Girassol,22.50,45,32,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID22,Orquídea,35.50,35,22,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID23,Bromélia,28.50,55,42,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID24,Antúrio,20.50,45,32,13,Não,Sábado,Nenhum,Verão,Não,27.5
2023-01-07,ID25,Hortênsia,26.00,25,12,13,Sim,Sábado,Nenhum,Verão,Não,27.5
2023-01-08,ID26,Mini Rosa,15.50,70,56,14,Não,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID27,Helicônia,32.50,50,36,14,Sim,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID28,Alpínias,27.50,40,26,14,Não,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID29,Strelitzia,31.00,60,46,14,Sim,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID30,Bastão do Imperador,20.50,50,36,14,Não,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID1,Rosa,15.50,50,36,14,Não,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID2,Tulipa,20.75,40,26,14,Sim,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID3,Lírio,30.00,60,46,14,Não,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID4,Alstroemeria,25.00,30,16,14,Sim,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID5,Lisianto,18.50,70,56,14,Não,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID6,Girassol,22.00,50,36,14,Sim,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID7,Orquídea,35.00,40,26,14,Não,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID8,Bromélia,28.00,60,46,14,Sim,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID9,Antúrio,20.00,50,36,14,Não,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID10,Hortênsia,25.50,30,16,14,Sim,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID11,Mini Rosa,15.00,70,56,14,Não,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID12,Helicônia,32.00,50,36,14,Sim,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID13,Alpínias,27.00,40,26,14,Não,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID14,Strelitzia,30.50,60,46,14,Sim,Domingo,Nenhum,Verão,Não,27.0
2023-01-08,ID15,Bastão do Imperador,20.00,50,36,14,Não,Domingo,Nenhum,Verão,Não,27.0
2023-01-09,ID16,Rosa,16.00,45,31,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID17,Tulipa,21.00,35,21,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID18,Lírio,30.50,55,41,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID19,Alstroemeria,25.50,25,11,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID20,Lisianto,19.00,65,51,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID21,Girassol,22.50,45,31,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID22,Orquídea,35.50,35,21,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID23,Bromélia,28.50,55,41,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID24,Antúrio,20.50,45,31,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID25,Hortênsia,26.00,25,11,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID26,Mini Rosa,15.50,70,56,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID27,Helicônia,32.50,50,36,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID28,Alpínias,27.50,40,26,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID29,Strelitzia,31.00,60,46,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID30,Bastão do Imperador,20.50,50,36,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID1,Rosa,15.50,50,36,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID2,Tulipa,20.75,40,26,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID3,Lírio,30.00,60,46,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID4,Alstroemeria,25.00,30,16,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID5,Lisianto,18.50,70,56,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID6,Girassol,22.00,50,36,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID7,Orquídea,35.00,40,26,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID8,Bromélia,28.00,60,46,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID9,Antúrio,20.00,50,36,14,Não,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-09,ID10,Hortênsia,25.50,30,16,14,Sim,Segunda-feira,Nenhum,Verão,Não,26.5
2023-01-10,ID1,Rosa,15.50,50,35,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID2,Tulipa,20.75,40,25,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID3,Lírio,30.00,60,45,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID4,Alstroemeria,25.00,30,15,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID5,Lisianto,18.50,70,55,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID6,Girassol,22.00,50,35,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID7,Orquídea,35.00,40,25,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID8,Bromélia,28.00,60,45,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID9,Antúrio,20.00,50,35,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID10,Hortênsia,25.50,30,15,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID11,Mini Rosa,15.00,70,55,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID12,Helicônia,32.00,50,35,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID13,Alpínias,27.00,40,25,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID14,Strelitzia,30.50,60,45,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID15,Bastão do Imperador,20.00,50,35,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID16,Rosa,16.00,45,30,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID17,Tulipa,21.00,35,20,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID18,Lírio,30.50,55,40,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID19,Alstroemeria,25.50,25,10,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID20,Lisianto,19.00,65,50,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID21,Girassol,22.50,45,30,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID22,Orquídea,35.50,35,20,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID23,Bromélia,28.50,55,40,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID24,Antúrio,20.50,45,30,15,Não,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-10,ID25,Hortênsia,26.00,25,10,15,Sim,Terça-feira,Nenhum,Verão,Não,27.3
2023-01-11,ID26,Mini Rosa,15.50,70,54,16,Não,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID27,Helicônia,32.50,50,34,16,Sim,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID28,Alpínias,27.50,40,24,16,Não,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID29,Strelitzia,31.00,60,44,16,Sim,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID30,Bastão do Imperador,20.50,50,34,16,Não,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID1,Rosa,15.50,50,34,16,Não,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID2,Tulipa,20.75,40,24,16,Sim,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID3,Lírio,30.00,60,44,16,Não,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID4,Alstroemeria,25.00,30,14,16,Sim,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID5,Lisianto,18.50,70,54,16,Não,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID6,Girassol,22.00,50,34,16,Sim,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID7,Orquídea,35.00,40,24,16,Não,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID8,Bromélia,28.00,60,44,16,Sim,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID9,Antúrio,20.00,50,34,16,Não,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID10,Hortênsia,25.50,30,14,16,Sim,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID11,Mini Rosa,15.00,70,54,16,Não,Quarta-feira,Nenhum,Verão,Não,27.4
2023-01-11,ID12,Helicônia,32.00,50,34,16,Sim,Quarta-feira,Nenhum,Verão,Não,27.4
